account_id,bank_name,is_mule,entity_id,created_timestamp
ACC_000054,SBI,True,ENT_00030,2026-01-01T22:36:23.558648
ACC_000055,PNB,True,ENT_00030,2025-11-08T22:36:23.558653
ACC_000056,Kotak,True,ENT_00030,2026-03-12T22:36:23.558657
ACC_000057,Paytm PB,True,ENT_00030,2025-09-13T22:36:23.558662
ACC_000058,Kotak,True,ENT_00031,2025-11-03T22:36:23.558669
ACC_000059,Kotak,True,ENT_00032,2026-06-21T22:36:23.558680
ACC_000060,SBI,True,ENT_00032,2026-03-31T22:36:23.558685
ACC_000061,HDFC,True,ENT_00032,2026-06-20T22:36:23.558690
ACC_000062,Kotak,True,ENT_00032,2025-11-03T22:36:23.558694
ACC_000063,SBI,True,ENT_00032,2026-03-27T22:36:23.558699
ACC_000064,Paytm PB,True,ENT_00033,2026-04-28T22:36:23.558707
ACC_000065,SBI,True,ENT_00034,2025-09-23T22:36:23.558715
ACC_000066,Paytm PB,True,ENT_00035,2025-12-06T22:36:23.558724
ACC_000067,PNB,True,ENT_00036,2026-07-18T22:36:23.558732
ACC_000068,HDFC,True,ENT_00036,2025-09-23T22:36:23.558737
ACC_000069,Axis,True,ENT_00036,2026-03-25T22:36:23.558741
ACC_000070,HDFC,True,ENT_00036,2026-08-12T22:36:23.558746
ACC_000071,ICICI,True,ENT_00036,2026-06-08T22:36:23.558750
ACC_000072,SBI,True,ENT_00037,2025-12-30T22:36:23.558758
ACC_000073,Paytm PB,True,ENT_00038,2026-08-09T22:36:23.558767
ACC_000074,HDFC,True,ENT_00038,2026-07-06T22:36:23.558772
ACC_000075,Kotak,True,ENT_00038,2026-05-29T22:36:23.558776
ACC_000076,Paytm PB,True,ENT_00038,2026-07-26T22:36:23.558781
ACC_000077,PNB,True,ENT_00038,2026-02-05T22:36:23.558799
ACC_000078,Axis,True,ENT_00039,2026-06-09T22:36:23.558808
ACC_000079,HDFC,True,ENT_00039,2026-03-09T22:36:23.558814
ACC_000080,ICICI,True,ENT_00039,2026-07-24T22:36:23.558818
ACC_000081,ICICI,True,ENT_00039,2026-04-28T22:36:23.558823
ACC_000082,Kotak,True,ENT_00039,2026-04-08T22:36:23.558827
ACC_000083,ICICI,True,ENT_00040,2025-10-31T22:36:23.558836
ACC_000084,PNB,True,ENT_00040,2026-01-17T22:36:23.558841
ACC_000085,SBI,True,ENT_00041,2026-05-22T22:36:23.558849
ACC_000086,Axis,True,ENT_00042,2026-08-01T22:36:23.558858
ACC_000087,Kotak,True,ENT_00043,2026-02-24T22:36:23.558865
ACC_000088,PNB,True,ENT_00044,2026-04-08T22:36:23.558874
ACC_000089,ICICI,True,ENT_00044,2026-05-24T22:36:23.558879
ACC_000090,PNB,True,ENT_00044,2026-06-19T22:36:23.558884
ACC_000091,Axis,True,ENT_00044,2026-07-25T22:36:23.558890
ACC_000092,PNB,True,ENT_00044,2025-12-16T22:36:23.558895
ACC_000093,SBI,True,ENT_00045,2025-12-21T22:36:23.558903
ACC_000094,ICICI,True,ENT_00046,2026-04-19T22:36:23.558912
ACC_000095,HDFC,True,ENT_00047,2026-05-07T22:36:23.558920
ACC_000096,ICICI,True,ENT_00048,2026-03-24T22:36:23.558928
ACC_000097,PNB,True,ENT_00048,2026-07-09T22:36:23.558933
ACC_000098,PNB,True,ENT_00048,2026-03-24T22:36:23.558938
ACC_000099,ICICI,True,ENT_00048,2025-09-19T22:36:23.558942
ACC_000100,Paytm PB,True,ENT_00048,2026-01-21T22:36:23.558947
ACC_000101,HDFC,True,ENT_00049,2026-06-15T22:36:23.558955
ACC_000102,ICICI,True,ENT_00049,2026-05-14T22:36:23.558960
ACC_000103,Paytm PB,True,ENT_00049,2026-03-31T22:36:23.558965
ACC_000104,HDFC,True,ENT_00049,2026-06-19T22:36:23.558969
ACC_000105,Paytm PB,True,ENT_00049,2026-01-03T22:36:23.558974
ACC_000106,Kotak,True,ENT_00050,2026-03-06T22:36:23.558981
ACC_000107,Paytm PB,True,ENT_00051,2025-11-25T22:36:23.558989
ACC_000108,Axis,True,ENT_00052,2025-10-22T22:36:23.558998
ACC_000109,ICICI,True,ENT_00053,2026-07-22T22:36:23.559006
ACC_000110,HDFC,True,ENT_00054,2025-11-20T22:36:23.559015
ACC_000111,ICICI,True,ENT_00055,2026-01-05T22:36:23.559024
ACC_000112,HDFC,True,ENT_00055,2026-02-25T22:36:23.559030
ACC_000113,Paytm PB,True,ENT_00055,2026-03-06T22:36:23.559035
ACC_000114,Kotak,True,ENT_00055,2026-06-11T22:36:23.559039
ACC_000115,Kotak,True,ENT_00055,2026-03-13T22:36:23.559044
ACC_000116,Kotak,True,ENT_00056,2026-01-16T22:36:23.559052
ACC_000117,ICICI,True,ENT_00056,2026-01-19T22:36:23.559056
ACC_000118,Paytm PB,True,ENT_00057,2026-06-09T22:36:23.559064
ACC_000119,Axis,True,ENT_00058,2026-01-31T22:36:23.559072
ACC_000120,Kotak,True,ENT_00058,2026-05-16T22:36:23.559077
ACC_000121,Paytm PB,True,ENT_00058,2025-10-26T22:36:23.559082
ACC_000122,ICICI,True,ENT_00058,2026-01-18T22:36:23.559087
ACC_000123,Paytm PB,True,ENT_00058,2026-08-13T22:36:23.559091
ACC_000124,ICICI,True,ENT_00059,2026-04-28T22:36:23.559100
ACC_000125,Axis,True,ENT_00059,2025-10-21T22:36:23.559105
ACC_000126,Axis,True,ENT_00060,2025-12-30T22:36:23.559113
ACC_000127,Kotak,True,ENT_00061,2026-04-26T22:36:23.559121
ACC_000128,Paytm PB,True,ENT_00061,2025-12-14T22:36:23.559126
ACC_000129,PNB,True,ENT_00061,2026-05-19T22:36:23.559131
ACC_000130,ICICI,True,ENT_00062,2025-11-23T22:36:23.559140
ACC_000131,HDFC,True,ENT_00063,2026-04-15T22:36:23.559148
ACC_000132,Kotak,True,ENT_00063,2026-03-08T22:36:23.559153
ACC_000133,SBI,True,ENT_00063,2026-05-04T22:36:23.559158
ACC_000134,SBI,True,ENT_00063,2026-08-01T22:36:23.559162
ACC_000135,HDFC,True,ENT_00063,2026-04-10T22:36:23.559167
ACC_000136,Paytm PB,True,ENT_00064,2026-07-07T22:36:23.559175
ACC_000137,Axis,True,ENT_00065,2025-09-25T22:36:23.559184
ACC_000138,Paytm PB,True,ENT_00065,2026-05-06T22:36:23.559189
ACC_000139,Kotak,True,ENT_00065,2026-01-29T22:36:23.559194
ACC_000140,Axis,True,ENT_00065,2026-01-21T22:36:23.559198
ACC_000141,SBI,True,ENT_00065,2026-05-30T22:36:23.559203
ACC_000142,PNB,True,ENT_00066,2026-06-20T22:36:23.559211
ACC_000143,SBI,True,ENT_00067,2026-05-15T22:36:23.559219
ACC_000144,HDFC,True,ENT_00068,2025-11-01T22:36:23.559227
ACC_000145,SBI,True,ENT_00068,2026-06-12T22:36:23.559233
ACC_000146,Axis,True,ENT_00068,2026-06-06T22:36:23.559237
ACC_000147,Kotak,True,ENT_00069,2025-11-15T22:36:23.559245
ACC_000148,PNB,True,ENT_00070,2025-12-30T22:36:23.559253
ACC_000149,PNB,True,ENT_00071,2025-11-06T22:36:23.559261
ACC_000150,SBI,True,ENT_00072,2025-12-13T22:36:23.559270
ACC_000151,Axis,True,ENT_00072,2026-04-03T22:36:23.559275
ACC_000152,PNB,True,ENT_00072,2026-04-09T22:36:23.559280
ACC_000153,PNB,True,ENT_00072,2025-09-21T22:36:23.559285
ACC_000154,PNB,True,ENT_00073,2025-11-20T22:36:23.559293
ACC_000155,Axis,True,ENT_00073,2025-09-27T22:36:23.559298
ACC_000156,ICICI,True,ENT_00074,2025-12-31T22:36:23.559305
ACC_000157,HDFC,True,ENT_00074,2026-03-20T22:36:23.559310
ACC_000158,SBI,True,ENT_00074,2026-03-27T22:36:23.559315
ACC_000159,ICICI,True,ENT_00075,2025-11-10T22:36:23.559322
ACC_000160,HDFC,True,ENT_00075,2026-06-04T22:36:23.559328
ACC_000161,SBI,True,ENT_00075,2026-04-17T22:36:23.559332
ACC_000162,Axis,True,ENT_00075,2026-05-27T22:36:23.559337
ACC_000163,HDFC,True,ENT_00076,2026-01-13T22:36:23.559344
ACC_000164,Axis,True,ENT_00076,2026-02-25T22:36:23.559349
ACC_000165,Paytm PB,True,ENT_00076,2025-12-18T22:36:23.559353
ACC_000166,Axis,True,ENT_00076,2026-07-13T22:36:23.559358
ACC_000167,SBI,True,ENT_00076,2026-01-10T22:36:23.559362
ACC_000168,PNB,True,ENT_00077,2025-10-18T22:36:23.559372
ACC_000169,PNB,True,ENT_00078,2025-10-23T22:36:23.559380
ACC_000170,Axis,True,ENT_00079,2026-08-10T22:36:23.559389
ACC_000171,ICICI,True,ENT_00079,2026-03-14T22:36:23.559394
ACC_000172,PNB,True,ENT_00079,2026-01-26T22:36:23.559399
ACC_000173,PNB,True,ENT_00079,2026-01-11T22:36:23.559403
ACC_000174,Paytm PB,True,ENT_00079,2025-11-07T22:36:23.559408
ACC_000175,Axis,True,ENT_00080,2026-04-23T22:36:23.559417
ACC_000176,ICICI,True,ENT_00080,2026-01-02T22:36:23.559422
ACC_000177,HDFC,True,ENT_00081,2026-01-26T22:36:23.559429
ACC_000178,Kotak,True,ENT_00082,2026-01-18T22:36:23.559443
ACC_000179,PNB,True,ENT_00083,2025-12-17T22:36:23.559452
ACC_000180,SBI,True,ENT_00083,2025-09-29T22:36:23.559457
ACC_000181,Paytm PB,True,ENT_00083,2026-07-31T22:36:23.559462
ACC_000182,Paytm PB,True,ENT_00084,2025-10-29T22:36:23.559470
ACC_000183,HDFC,True,ENT_00085,2025-09-18T22:36:23.559478
ACC_000184,Axis,True,ENT_00085,2026-06-05T22:36:23.559483
ACC_000185,PNB,True,ENT_00085,2025-12-20T22:36:23.559488
ACC_000186,HDFC,True,ENT_00086,2026-04-02T22:36:23.559495
ACC_000187,ICICI,True,ENT_00087,2026-04-27T22:36:23.559503
ACC_000188,ICICI,True,ENT_00088,2026-02-22T22:36:23.559512
ACC_000189,PNB,True,ENT_00088,2026-01-31T22:36:23.559517
ACC_000190,PNB,True,ENT_00089,2026-01-10T22:36:23.559525
ACC_000191,ICICI,True,ENT_00089,2026-07-03T22:36:23.559530
ACC_000192,Axis,True,ENT_00089,2026-08-04T22:36:23.559535
ACC_000193,ICICI,True,ENT_00090,2026-04-21T22:36:23.559543
ACC_000194,Kotak,True,ENT_00090,2026-07-09T22:36:23.559547
ACC_000195,PNB,True,ENT_00090,2025-09-14T22:36:23.559552
ACC_000196,HDFC,True,ENT_00090,2026-07-29T22:36:23.559557
ACC_000197,SBI,True,ENT_00091,2026-08-03T22:36:23.559564
ACC_000198,SBI,True,ENT_00092,2026-06-10T22:36:23.559576
ACC_000199,Axis,True,ENT_00092,2026-06-16T22:36:23.559581
ACC_000200,Paytm PB,True,ENT_00092,2026-04-24T22:36:23.559586
ACC_000201,Kotak,True,ENT_00093,2026-04-04T22:36:23.559594
ACC_000202,SBI,True,ENT_00094,2025-10-07T22:36:23.559606
ACC_000203,PNB,True,ENT_00095,2026-05-22T22:36:23.559615
ACC_000204,ICICI,True,ENT_00095,2026-06-19T22:36:23.559620
ACC_000205,Paytm PB,True,ENT_00095,2026-07-31T22:36:23.559624
ACC_000206,ICICI,True,ENT_00095,2025-10-23T22:36:23.559629
ACC_000207,Kotak,True,ENT_00095,2026-02-02T22:36:23.559633
ACC_000208,Kotak,True,ENT_00096,2026-05-04T22:36:23.559642
ACC_000209,HDFC,True,ENT_00096,2025-10-14T22:36:23.559647
ACC_000210,Kotak,True,ENT_00096,2025-09-26T22:36:23.559651
ACC_000211,SBI,True,ENT_00096,2026-06-22T22:36:23.559656
ACC_000212,Kotak,True,ENT_00096,2026-03-12T22:36:23.559661
ACC_000213,PNB,True,ENT_00097,2025-10-28T22:36:23.559669
ACC_000214,PNB,True,ENT_00097,2026-07-23T22:36:23.559674
ACC_000215,Paytm PB,True,ENT_00098,2026-01-06T22:36:23.559681
ACC_000216,HDFC,True,ENT_00099,2025-11-27T22:36:23.559689
ACC_000217,HDFC,True,ENT_00100,2026-01-10T22:36:23.559698
ACC_000218,PNB,True,ENT_00100,2025-12-06T22:36:23.559703
ACC_000219,HDFC,True,ENT_00100,2026-01-04T22:36:23.559707
ACC_000220,Kotak,True,ENT_00101,2025-12-21T22:36:23.559715
ACC_000221,Kotak,True,ENT_00101,2026-05-27T22:36:23.559723
ACC_000222,Axis,True,ENT_00101,2026-05-15T22:36:23.559728
ACC_000223,Kotak,True,ENT_00101,2025-11-19T22:36:23.559732
ACC_000224,Kotak,True,ENT_00101,2026-03-28T22:36:23.559737
ACC_000225,Axis,True,ENT_00102,2026-01-02T22:36:23.559747
ACC_000226,ICICI,True,ENT_00103,2026-04-10T22:36:23.559757
ACC_000227,ICICI,True,ENT_00104,2025-12-26T22:36:23.559765
ACC_000228,SBI,True,ENT_00104,2025-12-19T22:36:23.559770
ACC_000229,Paytm PB,True,ENT_00104,2025-10-05T22:36:23.559775
ACC_000230,Kotak,True,ENT_00104,2026-01-31T22:36:23.559779
ACC_000231,ICICI,True,ENT_00104,2026-07-30T22:36:23.559785
ACC_000232,PNB,True,ENT_00105,2026-02-28T22:36:23.559793
ACC_000233,Axis,True,ENT_00106,2026-04-27T22:36:23.559801
ACC_000234,ICICI,True,ENT_00106,2026-04-03T22:36:23.559807
ACC_000235,ICICI,True,ENT_00107,2025-10-12T22:36:23.559815
ACC_000236,Paytm PB,True,ENT_00108,2026-08-08T22:36:23.559823
ACC_000237,HDFC,True,ENT_00109,2026-04-12T22:36:23.559832
ACC_000238,Kotak,True,ENT_00109,2026-01-17T22:36:23.559837
ACC_000239,Paytm PB,True,ENT_00110,2026-04-12T22:36:23.559870
ACC_000240,Kotak,True,ENT_00110,2025-12-13T22:36:23.559876
ACC_000241,Kotak,True,ENT_00110,2025-12-05T22:36:23.559880
ACC_000242,Axis,True,ENT_00110,2026-08-05T22:36:23.559885
ACC_000243,HDFC,True,ENT_00110,2026-03-16T22:36:23.559890
ACC_000244,Axis,True,ENT_00111,2026-04-11T22:36:23.559901
ACC_000245,Kotak,True,ENT_00112,2025-10-20T22:36:23.559910
ACC_000246,ICICI,True,ENT_00112,2025-12-14T22:36:23.559915
ACC_000247,Axis,True,ENT_00113,2025-11-05T22:36:23.559926
ACC_000248,ICICI,True,ENT_00113,2026-02-14T22:36:23.559933
ACC_000249,ICICI,True,ENT_00114,2026-03-10T22:36:23.559941
ACC_000250,SBI,True,ENT_00115,2026-06-13T22:36:23.559949
ACC_000251,ICICI,True,ENT_00116,2026-06-13T22:36:23.559957
ACC_000252,Kotak,True,ENT_00116,2025-11-12T22:36:23.559962
ACC_000253,PNB,True,ENT_00116,2026-05-11T22:36:23.559968
ACC_000254,SBI,True,ENT_00116,2026-04-25T22:36:23.559973
ACC_000255,Kotak,True,ENT_00116,2025-12-09T22:36:23.559977
ACC_000256,Kotak,True,ENT_00117,2025-10-16T22:36:23.559985
ACC_000257,HDFC,True,ENT_00118,2026-05-06T22:36:23.559994
ACC_000258,ICICI,True,ENT_00118,2026-04-19T22:36:23.559999
ACC_000259,ICICI,True,ENT_00118,2026-05-14T22:36:23.560004
ACC_000260,ICICI,True,ENT_00118,2026-08-06T22:36:23.560009
ACC_000261,Kotak,True,ENT_00118,2025-11-13T22:36:23.560013
ACC_000262,ICICI,True,ENT_00119,2026-07-21T22:36:23.560021
ACC_000263,HDFC,True,ENT_00119,2025-11-03T22:36:23.560026
ACC_000264,ICICI,True,ENT_00119,2026-06-10T22:36:23.560031
ACC_000265,HDFC,True,ENT_00120,2026-08-07T22:36:23.560041
ACC_000266,Axis,True,ENT_00121,2025-12-11T22:36:23.560054
ACC_000267,Axis,True,ENT_00121,2026-02-20T22:36:23.560059
ACC_000268,HDFC,True,ENT_00122,2026-04-06T22:36:23.560067
ACC_000269,PNB,True,ENT_00122,2025-12-12T22:36:23.560076
ACC_000270,PNB,True,ENT_00123,2026-07-11T22:36:23.560084
ACC_000271,Axis,True,ENT_00123,2025-12-05T22:36:23.560090
ACC_000272,HDFC,True,ENT_00123,2025-10-22T22:36:23.560095
ACC_000273,Kotak,True,ENT_00123,2026-07-17T22:36:23.560099
ACC_000274,SBI,True,ENT_00123,2026-05-29T22:36:23.560104
ACC_000275,HDFC,True,ENT_00124,2026-04-08T22:36:23.560112
ACC_000276,HDFC,True,ENT_00124,2025-11-01T22:36:23.560117
ACC_000277,Paytm PB,True,ENT_00125,2025-10-12T22:36:23.560126
ACC_000278,PNB,True,ENT_00126,2025-11-19T22:36:23.560134
ACC_000279,Axis,True,ENT_00127,2025-12-30T22:36:23.560143
ACC_000280,PNB,True,ENT_00128,2025-10-16T22:36:23.560151
ACC_000281,Axis,True,ENT_00128,2026-03-10T22:36:23.560156
ACC_000282,Paytm PB,True,ENT_00129,2026-06-24T22:36:23.560165
ACC_000283,PNB,True,ENT_00129,2026-04-29T22:36:23.560170
ACC_000284,Kotak,True,ENT_00129,2026-04-27T22:36:23.560175
ACC_000285,Kotak,True,ENT_00130,2026-07-03T22:36:23.560183
ACC_000286,SBI,True,ENT_00130,2026-04-13T22:36:23.560189
ACC_000287,Paytm PB,True,ENT_00131,2026-07-06T22:36:23.560200
ACC_000288,HDFC,True,ENT_00132,2026-01-16T22:36:23.560208
ACC_000289,Kotak,True,ENT_00133,2025-10-13T22:36:23.560216
ACC_000290,ICICI,True,ENT_00134,2026-07-28T22:36:23.560228
ACC_000291,ICICI,True,ENT_00135,2026-03-22T22:36:23.560237
ACC_000292,Kotak,True,ENT_00135,2025-12-24T22:36:23.560242
ACC_000293,Kotak,True,ENT_00136,2026-04-16T22:36:23.560250
ACC_000294,ICICI,True,ENT_00136,2025-09-27T22:36:23.560256
ACC_000295,Axis,True,ENT_00137,2026-06-16T22:36:23.560269
ACC_000296,Kotak,True,ENT_00138,2026-05-29T22:36:23.560278
ACC_000297,PNB,True,ENT_00139,2026-06-02T22:36:23.560287
ACC_000298,HDFC,True,ENT_00139,2026-07-14T22:36:23.560292
ACC_000299,SBI,True,ENT_00139,2026-03-09T22:36:23.560297
ACC_000300,Axis,True,ENT_00140,2026-06-11T22:36:23.560305
ACC_000301,Kotak,True,ENT_00141,2026-03-11T22:36:23.560314
ACC_000302,Kotak,True,ENT_00141,2026-01-19T22:36:23.560319
ACC_000303,ICICI,True,ENT_00141,2025-11-30T22:36:23.560324
ACC_000304,Axis,True,ENT_00142,2026-07-03T22:36:23.560332
ACC_000305,Axis,True,ENT_00143,2026-03-01T22:36:23.560340
ACC_000306,HDFC,True,ENT_00144,2026-06-28T22:36:23.560352
ACC_000307,Kotak,True,ENT_00145,2025-10-23T22:36:23.560361
ACC_000308,Paytm PB,True,ENT_00145,2026-08-03T22:36:23.560366
ACC_000309,Paytm PB,True,ENT_00146,2026-07-24T22:36:23.560377
ACC_000310,PNB,True,ENT_00146,2026-05-16T22:36:23.560383
ACC_000311,Axis,True,ENT_00146,2025-11-21T22:36:23.560388
ACC_000312,Kotak,True,ENT_00146,2025-12-30T22:36:23.560393
ACC_000313,ICICI,True,ENT_00146,2026-05-13T22:36:23.560398
ACC_000314,Kotak,True,ENT_00147,2025-12-05T22:36:23.560406
ACC_000315,Axis,True,ENT_00148,2026-02-16T22:36:23.560415
ACC_000316,ICICI,True,ENT_00149,2026-03-02T22:36:23.560423
ACC_000317,PNB,True,ENT_00150,2026-05-23T22:36:23.560432
ACC_000318,Axis,True,ENT_00151,2025-12-03T22:36:23.560440
ACC_000319,ICICI,True,ENT_00151,2026-01-20T22:36:23.560446
ACC_000320,PNB,True,ENT_00151,2025-11-05T22:36:23.560451
ACC_000321,HDFC,True,ENT_00151,2025-12-24T22:36:23.560456
ACC_000322,HDFC,True,ENT_00151,2026-03-05T22:36:23.560460
ACC_000323,ICICI,True,ENT_00152,2026-06-15T22:36:23.560468
ACC_000324,PNB,True,ENT_00152,2026-01-19T22:36:23.560473
ACC_000325,PNB,True,ENT_00152,2025-11-23T22:36:23.560478
ACC_000326,PNB,True,ENT_00152,2026-08-13T22:36:23.560482
ACC_000327,Kotak,True,ENT_00152,2025-11-09T22:36:23.560487
ACC_000328,Axis,True,ENT_00153,2026-07-17T22:36:23.560498
ACC_000329,Paytm PB,True,ENT_00154,2026-02-09T22:36:23.560509
ACC_000330,PNB,True,ENT_00155,2025-12-01T22:36:23.560518
ACC_000331,Kotak,True,ENT_00155,2025-12-30T22:36:23.560523
ACC_000332,PNB,True,ENT_00155,2026-07-18T22:36:23.560532
ACC_000333,SBI,True,ENT_00155,2026-03-30T22:36:23.560537
ACC_000334,Paytm PB,True,ENT_00155,2026-06-07T22:36:23.560541
ACC_000335,Axis,True,ENT_00156,2025-12-08T22:36:23.560550
ACC_000336,HDFC,True,ENT_00157,2025-09-25T22:36:23.560559
ACC_000337,PNB,True,ENT_00158,2026-04-13T22:36:23.560567
ACC_000338,Kotak,True,ENT_00158,2026-05-24T22:36:23.560572
ACC_000339,ICICI,True,ENT_00158,2025-11-04T22:36:23.560577
ACC_000340,HDFC,True,ENT_00158,2025-11-04T22:36:23.560582
ACC_000341,Axis,True,ENT_00158,2026-06-27T22:36:23.560587
ACC_000342,PNB,True,ENT_00159,2026-06-16T22:36:23.560595
ACC_000343,HDFC,True,ENT_00160,2025-09-16T22:36:23.560603
ACC_000344,Axis,True,ENT_00161,2026-03-17T22:36:23.560615
ACC_000345,Kotak,True,ENT_00162,2026-03-27T22:36:23.560624
ACC_000346,Axis,True,ENT_00162,2025-12-09T22:36:23.560629
ACC_000347,Axis,True,ENT_00162,2026-04-11T22:36:23.560634
ACC_000348,Axis,True,ENT_00162,2025-11-04T22:36:23.560639
ACC_000349,SBI,True,ENT_00162,2026-01-29T22:36:23.560644
ACC_000350,Paytm PB,True,ENT_00163,2025-11-26T22:36:23.560655
ACC_000351,SBI,True,ENT_00164,2026-07-09T22:36:23.560664
ACC_000352,ICICI,True,ENT_00164,2026-01-13T22:36:23.560669
ACC_000353,ICICI,True,ENT_00164,2025-11-27T22:36:23.560674
ACC_000354,PNB,True,ENT_00165,2026-08-12T22:36:23.560688
ACC_000355,Kotak,True,ENT_00166,2026-03-14T22:36:23.560697
ACC_000356,Paytm PB,True,ENT_00167,2025-12-06T22:36:23.560705
ACC_000357,Axis,True,ENT_00168,2025-11-11T22:36:23.560714
ACC_000358,ICICI,True,ENT_00169,2026-02-24T22:36:23.560722
ACC_000359,PNB,True,ENT_00170,2025-11-08T22:36:23.560730
ACC_000360,Axis,True,ENT_00170,2025-12-23T22:36:23.560735
ACC_000361,ICICI,True,ENT_00170,2026-05-09T22:36:23.560740
ACC_000362,SBI,True,ENT_00171,2025-10-25T22:36:23.560749
ACC_000363,SBI,True,ENT_00172,2026-01-15T22:36:23.560757
ACC_000364,ICICI,True,ENT_00173,2025-12-14T22:36:23.560766
ACC_000365,Kotak,True,ENT_00173,2026-01-30T22:36:23.560772
ACC_000366,Axis,True,ENT_00173,2025-09-14T22:36:23.560777
ACC_000367,SBI,True,ENT_00173,2025-12-03T22:36:23.560782
ACC_000368,SBI,True,ENT_00174,2025-11-29T22:36:23.560790
ACC_000369,ICICI,True,ENT_00175,2026-06-23T22:36:23.560802
ACC_000370,HDFC,True,ENT_00176,2025-11-17T22:36:23.560811
ACC_000371,HDFC,True,ENT_00177,2026-06-01T22:36:23.560819
ACC_000372,Axis,True,ENT_00177,2025-09-12T22:36:23.560825
ACC_000373,SBI,True,ENT_00177,2026-07-06T22:36:23.560833
ACC_000374,Axis,True,ENT_00177,2026-03-31T22:36:23.560838
ACC_000375,ICICI,True,ENT_00177,2025-09-28T22:36:23.560843
ACC_000376,Axis,True,ENT_00178,2025-09-15T22:36:23.560851
ACC_000377,PNB,True,ENT_00179,2026-02-26T22:36:23.560875
ACC_000378,PNB,True,ENT_00180,2025-11-13T22:36:23.560884
