account_id,bank_name,is_mule,entity_id,created_timestamp
ACC_000069,PNB,True,ENT_00036,2026-05-29T22:37:15.623364
ACC_000070,Paytm PB,True,ENT_00036,2025-10-06T22:37:15.623369
ACC_000071,Paytm PB,True,ENT_00036,2026-01-09T22:37:15.623373
ACC_000072,PNB,True,ENT_00037,2026-03-19T22:37:15.623381
ACC_000073,ICICI,True,ENT_00038,2026-06-12T22:37:15.623389
ACC_000074,HDFC,True,ENT_00038,2026-04-13T22:37:15.623394
ACC_000075,Axis,True,ENT_00038,2025-09-20T22:37:15.623398
ACC_000076,PNB,True,ENT_00038,2025-09-29T22:37:15.623403
ACC_000077,Axis,True,ENT_00038,2026-07-12T22:37:15.623407
ACC_000078,PNB,True,ENT_00039,2025-12-01T22:37:15.623419
ACC_000079,Paytm PB,True,ENT_00039,2025-11-12T22:37:15.623424
ACC_000080,HDFC,True,ENT_00039,2025-09-24T22:37:15.623429
ACC_000081,Paytm PB,True,ENT_00039,2025-10-23T22:37:15.623433
ACC_000082,SBI,True,ENT_00039,2026-06-01T22:37:15.623437
ACC_000083,Axis,True,ENT_00040,2026-08-13T22:37:15.623445
ACC_000084,Paytm PB,True,ENT_00040,2026-02-14T22:37:15.623450
ACC_000085,Paytm PB,True,ENT_00041,2026-01-12T22:37:15.623458
ACC_000086,Kotak,True,ENT_00042,2026-07-01T22:37:15.623466
ACC_000087,HDFC,True,ENT_00043,2025-11-17T22:37:15.623478
ACC_000088,Axis,True,ENT_00044,2025-12-16T22:37:15.623491
ACC_000089,HDFC,True,ENT_00044,2025-09-22T22:37:15.623497
ACC_000090,Axis,True,ENT_00044,2026-02-03T22:37:15.623502
ACC_000091,ICICI,True,ENT_00044,2026-08-05T22:37:15.623507
ACC_000092,ICICI,True,ENT_00044,2026-07-10T22:37:15.623515
ACC_000093,SBI,True,ENT_00045,2025-09-26T22:37:15.623524
ACC_000094,PNB,True,ENT_00046,2025-10-20T22:37:15.623534
ACC_000095,SBI,True,ENT_00047,2026-07-22T22:37:15.623542
ACC_000096,Paytm PB,True,ENT_00048,2026-02-21T22:37:15.623551
ACC_000097,PNB,True,ENT_00048,2025-09-18T22:37:15.623556
ACC_000098,SBI,True,ENT_00048,2025-12-19T22:37:15.623560
ACC_000099,Kotak,True,ENT_00048,2025-12-11T22:37:15.623565
ACC_000100,Kotak,True,ENT_00048,2026-05-12T22:37:15.623570
ACC_000101,HDFC,True,ENT_00049,2025-12-22T22:37:15.623578
ACC_000102,HDFC,True,ENT_00049,2026-03-16T22:37:15.623583
ACC_000103,SBI,True,ENT_00049,2026-07-22T22:37:15.623588
ACC_000104,PNB,True,ENT_00049,2026-05-03T22:37:15.623592
ACC_000105,HDFC,True,ENT_00049,2026-03-05T22:37:15.623597
ACC_000106,Paytm PB,True,ENT_00050,2026-01-22T22:37:15.623605
ACC_000107,ICICI,True,ENT_00051,2026-07-26T22:37:15.623613
ACC_000108,ICICI,True,ENT_00052,2026-02-12T22:37:15.623621
ACC_000109,PNB,True,ENT_00053,2025-09-12T22:37:15.623633
ACC_000110,ICICI,True,ENT_00054,2026-06-11T22:37:15.623646
ACC_000111,Axis,True,ENT_00055,2026-01-21T22:37:15.623655
ACC_000112,Kotak,True,ENT_00055,2025-12-31T22:37:15.623660
ACC_000113,Axis,True,ENT_00055,2026-02-21T22:37:15.623665
ACC_000114,SBI,True,ENT_00055,2025-12-02T22:37:15.623669
ACC_000115,Kotak,True,ENT_00055,2025-12-02T22:37:15.623674
ACC_000116,PNB,True,ENT_00056,2025-11-21T22:37:15.623681
ACC_000117,ICICI,True,ENT_00056,2026-07-02T22:37:15.623687
ACC_000118,HDFC,True,ENT_00057,2026-01-05T22:37:15.623694
ACC_000119,Paytm PB,True,ENT_00058,2026-03-16T22:37:15.623703
ACC_000120,ICICI,True,ENT_00058,2026-06-22T22:37:15.623708
ACC_000121,HDFC,True,ENT_00058,2026-02-27T22:37:15.623712
ACC_000122,Kotak,True,ENT_00058,2026-03-15T22:37:15.623717
ACC_000123,ICICI,True,ENT_00058,2025-12-28T22:37:15.623721
ACC_000124,SBI,True,ENT_00059,2025-12-29T22:37:15.623730
ACC_000125,ICICI,True,ENT_00059,2025-12-28T22:37:15.623735
ACC_000126,Kotak,True,ENT_00060,2026-02-14T22:37:15.623743
ACC_000127,ICICI,True,ENT_00061,2025-09-20T22:37:15.623751
ACC_000128,PNB,True,ENT_00061,2026-07-15T22:37:15.623756
ACC_000129,HDFC,True,ENT_00061,2025-09-21T22:37:15.623761
ACC_000130,ICICI,True,ENT_00062,2025-11-24T22:37:15.623770
ACC_000131,HDFC,True,ENT_00063,2026-06-01T22:37:15.623782
ACC_000132,PNB,True,ENT_00063,2025-10-06T22:37:15.623789
ACC_000133,Kotak,True,ENT_00063,2026-01-01T22:37:15.623794
ACC_000134,HDFC,True,ENT_00063,2026-06-10T22:37:15.623798
ACC_000135,HDFC,True,ENT_00063,2026-04-15T22:37:15.623803
ACC_000136,ICICI,True,ENT_00064,2026-01-29T22:37:15.623812
ACC_000137,Paytm PB,True,ENT_00065,2026-05-27T22:37:15.623821
ACC_000138,Kotak,True,ENT_00065,2025-12-26T22:37:15.623826
ACC_000139,ICICI,True,ENT_00065,2026-02-04T22:37:15.623831
ACC_000140,Axis,True,ENT_00065,2026-07-05T22:37:15.623835
ACC_000141,Paytm PB,True,ENT_00065,2026-06-04T22:37:15.623839
ACC_000142,Axis,True,ENT_00066,2026-03-06T22:37:15.623851
ACC_000143,SBI,True,ENT_00067,2026-06-16T22:37:15.623859
ACC_000144,Kotak,True,ENT_00068,2026-05-10T22:37:15.623867
ACC_000145,Axis,True,ENT_00068,2025-11-21T22:37:15.623872
ACC_000146,Axis,True,ENT_00068,2025-10-30T22:37:15.623877
ACC_000147,ICICI,True,ENT_00069,2026-04-02T22:37:15.623884
ACC_000148,SBI,True,ENT_00070,2025-10-04T22:37:15.623892
ACC_000149,Kotak,True,ENT_00071,2025-12-05T22:37:15.623900
ACC_000150,HDFC,True,ENT_00072,2026-06-05T22:37:15.623909
ACC_000151,PNB,True,ENT_00072,2026-07-07T22:37:15.623914
ACC_000152,Axis,True,ENT_00072,2026-05-17T22:37:15.623919
ACC_000153,Kotak,True,ENT_00072,2025-12-29T22:37:15.623927
ACC_000154,PNB,True,ENT_00073,2026-03-03T22:37:15.623938
ACC_000155,Kotak,True,ENT_00073,2026-02-17T22:37:15.623944
ACC_000156,Paytm PB,True,ENT_00074,2025-11-09T22:37:15.623951
ACC_000157,ICICI,True,ENT_00074,2026-03-13T22:37:15.623957
ACC_000158,PNB,True,ENT_00074,2026-05-25T22:37:15.623961
ACC_000159,PNB,True,ENT_00075,2026-02-09T22:37:15.623969
ACC_000160,Paytm PB,True,ENT_00075,2026-04-21T22:37:15.623974
ACC_000161,HDFC,True,ENT_00075,2026-05-03T22:37:15.623979
ACC_000162,PNB,True,ENT_00075,2026-06-03T22:37:15.623983
ACC_000163,PNB,True,ENT_00076,2025-12-04T22:37:15.623991
ACC_000164,HDFC,True,ENT_00076,2026-02-10T22:37:15.623996
ACC_000165,Paytm PB,True,ENT_00076,2025-10-24T22:37:15.624000
ACC_000166,ICICI,True,ENT_00076,2025-12-17T22:37:15.624005
ACC_000167,PNB,True,ENT_00076,2025-11-04T22:37:15.624009
ACC_000168,Paytm PB,True,ENT_00077,2026-06-30T22:37:15.624019
ACC_000169,ICICI,True,ENT_00078,2026-01-22T22:37:15.624028
ACC_000170,Paytm PB,True,ENT_00079,2026-01-15T22:37:15.624036
ACC_000171,PNB,True,ENT_00079,2026-01-16T22:37:15.624041
ACC_000172,PNB,True,ENT_00079,2025-10-23T22:37:15.624045
ACC_000173,HDFC,True,ENT_00079,2026-06-10T22:37:15.624050
ACC_000174,ICICI,True,ENT_00079,2025-09-19T22:37:15.624055
ACC_000175,Axis,True,ENT_00080,2025-12-18T22:37:15.624063
ACC_000176,Kotak,True,ENT_00080,2025-11-22T22:37:15.624068
ACC_000177,SBI,True,ENT_00081,2025-11-04T22:37:15.624079
ACC_000178,PNB,True,ENT_00082,2026-06-08T22:37:15.624091
ACC_000179,Paytm PB,True,ENT_00083,2026-07-16T22:37:15.624099
ACC_000180,PNB,True,ENT_00083,2026-06-11T22:37:15.624105
ACC_000181,Paytm PB,True,ENT_00083,2026-05-27T22:37:15.624109
ACC_000182,SBI,True,ENT_00084,2026-05-23T22:37:15.624117
ACC_000183,Kotak,True,ENT_00085,2026-04-20T22:37:15.624125
ACC_000184,ICICI,True,ENT_00085,2025-11-21T22:37:15.624130
ACC_000185,ICICI,True,ENT_00085,2026-07-04T22:37:15.624135
ACC_000186,SBI,True,ENT_00086,2025-09-22T22:37:15.624143
ACC_000187,SBI,True,ENT_00087,2025-09-27T22:37:15.624151
ACC_000188,Paytm PB,True,ENT_00088,2025-11-13T22:37:15.624159
ACC_000189,HDFC,True,ENT_00088,2025-11-29T22:37:15.624165
ACC_000190,Paytm PB,True,ENT_00089,2025-10-20T22:37:15.624172
ACC_000191,SBI,True,ENT_00089,2026-05-18T22:37:15.624177
ACC_000192,Kotak,True,ENT_00089,2025-09-28T22:37:15.624182
ACC_000193,PNB,True,ENT_00090,2025-10-29T22:37:15.624193
ACC_000194,HDFC,True,ENT_00090,2026-07-30T22:37:15.624198
ACC_000195,HDFC,True,ENT_00090,2026-07-21T22:37:15.624203
ACC_000196,Kotak,True,ENT_00090,2025-10-22T22:37:15.624208
ACC_000197,Kotak,True,ENT_00091,2026-04-28T22:37:15.624215
ACC_000198,Paytm PB,True,ENT_00092,2025-09-20T22:37:15.624229
ACC_000199,HDFC,True,ENT_00092,2025-12-02T22:37:15.624235
ACC_000200,Kotak,True,ENT_00092,2025-11-07T22:37:15.624239
ACC_000201,Kotak,True,ENT_00093,2026-03-12T22:37:15.624248
ACC_000202,SBI,True,ENT_00094,2026-01-18T22:37:15.624256
ACC_000203,Axis,True,ENT_00095,2026-07-07T22:37:15.624265
ACC_000204,Kotak,True,ENT_00095,2026-07-14T22:37:15.624270
ACC_000205,SBI,True,ENT_00095,2025-12-31T22:37:15.624274
ACC_000206,Axis,True,ENT_00095,2025-12-09T22:37:15.624278
ACC_000207,Axis,True,ENT_00095,2026-05-01T22:37:15.624283
ACC_000208,Paytm PB,True,ENT_00096,2026-06-01T22:37:15.624291
ACC_000209,ICICI,True,ENT_00096,2026-03-03T22:37:15.624296
ACC_000210,Kotak,True,ENT_00096,2026-02-18T22:37:15.624301
ACC_000211,Axis,True,ENT_00096,2026-06-08T22:37:15.624306
ACC_000212,PNB,True,ENT_00096,2026-02-05T22:37:15.624310
ACC_000213,ICICI,True,ENT_00097,2026-04-12T22:37:15.624318
ACC_000214,Axis,True,ENT_00097,2026-06-12T22:37:15.624322
ACC_000215,Axis,True,ENT_00098,2026-04-09T22:37:15.624330
ACC_000216,HDFC,True,ENT_00099,2026-07-19T22:37:15.624338
ACC_000217,Axis,True,ENT_00100,2025-10-02T22:37:15.624346
ACC_000218,Axis,True,ENT_00100,2026-04-08T22:37:15.624351
ACC_000219,PNB,True,ENT_00100,2026-05-24T22:37:15.624355
ACC_000220,Paytm PB,True,ENT_00101,2026-03-06T22:37:15.624367
ACC_000221,SBI,True,ENT_00101,2026-05-24T22:37:15.624375
ACC_000222,Axis,True,ENT_00101,2025-11-23T22:37:15.624379
ACC_000223,Axis,True,ENT_00101,2025-12-01T22:37:15.624384
ACC_000224,ICICI,True,ENT_00101,2025-12-02T22:37:15.624389
ACC_000225,HDFC,True,ENT_00102,2026-01-24T22:37:15.624397
ACC_000226,SBI,True,ENT_00103,2026-04-25T22:37:15.624405
ACC_000227,HDFC,True,ENT_00104,2026-07-19T22:37:15.624413
ACC_000228,ICICI,True,ENT_00104,2025-12-03T22:37:15.624418
ACC_000229,Paytm PB,True,ENT_00104,2025-09-13T22:37:15.624423
ACC_000230,Kotak,True,ENT_00104,2025-12-16T22:37:15.624427
ACC_000231,ICICI,True,ENT_00104,2025-11-12T22:37:15.624432
ACC_000232,PNB,True,ENT_00105,2026-06-19T22:37:15.624441
ACC_000233,SBI,True,ENT_00106,2026-03-31T22:37:15.624449
ACC_000234,Kotak,True,ENT_00106,2026-02-07T22:37:15.624454
ACC_000235,ICICI,True,ENT_00107,2026-07-21T22:37:15.624462
ACC_000236,HDFC,True,ENT_00108,2025-10-26T22:37:15.624470
ACC_000237,ICICI,True,ENT_00109,2025-11-03T22:37:15.624479
ACC_000238,ICICI,True,ENT_00109,2026-07-07T22:37:15.624485
ACC_000239,Paytm PB,True,ENT_00110,2025-12-26T22:37:15.624492
ACC_000240,PNB,True,ENT_00110,2025-11-05T22:37:15.624497
ACC_000241,ICICI,True,ENT_00110,2025-09-28T22:37:15.624502
ACC_000242,Kotak,True,ENT_00110,2025-10-05T22:37:15.624509
ACC_000243,HDFC,True,ENT_00110,2026-06-09T22:37:15.624514
ACC_000244,Axis,True,ENT_00111,2026-02-03T22:37:15.624527
ACC_000245,Paytm PB,True,ENT_00112,2026-02-07T22:37:15.624535
ACC_000246,PNB,True,ENT_00112,2026-06-01T22:37:15.624540
ACC_000247,Paytm PB,True,ENT_00113,2025-11-26T22:37:15.624548
ACC_000248,Axis,True,ENT_00113,2025-11-30T22:37:15.624553
ACC_000249,HDFC,True,ENT_00114,2026-07-25T22:37:15.624561
ACC_000250,Kotak,True,ENT_00115,2026-02-24T22:37:15.624569
ACC_000251,Paytm PB,True,ENT_00116,2025-12-23T22:37:15.624577
ACC_000252,SBI,True,ENT_00116,2025-10-07T22:37:15.624582
ACC_000253,Paytm PB,True,ENT_00116,2026-06-03T22:37:15.624586
ACC_000254,ICICI,True,ENT_00116,2025-10-04T22:37:15.624591
ACC_000255,ICICI,True,ENT_00116,2026-05-22T22:37:15.624595
ACC_000256,Paytm PB,True,ENT_00117,2026-03-13T22:37:15.624603
ACC_000257,Paytm PB,True,ENT_00118,2025-11-26T22:37:15.624611
ACC_000258,Paytm PB,True,ENT_00118,2025-12-06T22:37:15.624617
ACC_000259,Kotak,True,ENT_00118,2025-10-29T22:37:15.624621
ACC_000260,ICICI,True,ENT_00118,2025-12-13T22:37:15.624626
ACC_000261,PNB,True,ENT_00118,2026-08-05T22:37:15.624631
ACC_000262,ICICI,True,ENT_00119,2026-06-18T22:37:15.624638
ACC_000263,Axis,True,ENT_00119,2025-10-19T22:37:15.624643
ACC_000264,ICICI,True,ENT_00119,2025-09-25T22:37:15.624648
ACC_000265,Paytm PB,True,ENT_00120,2025-12-14T22:37:15.624665
ACC_000266,Kotak,True,ENT_00121,2025-10-21T22:37:15.624678
ACC_000267,Paytm PB,True,ENT_00121,2026-04-19T22:37:15.624683
ACC_000268,Paytm PB,True,ENT_00122,2025-12-11T22:37:15.624691
ACC_000269,SBI,True,ENT_00122,2025-11-18T22:37:15.624696
ACC_000270,SBI,True,ENT_00123,2026-04-11T22:37:15.624705
ACC_000271,HDFC,True,ENT_00123,2025-10-24T22:37:15.624710
ACC_000272,Kotak,True,ENT_00123,2026-06-18T22:37:15.624715
ACC_000273,SBI,True,ENT_00123,2026-08-04T22:37:15.624719
ACC_000274,Axis,True,ENT_00123,2026-03-06T22:37:15.624724
ACC_000275,SBI,True,ENT_00124,2026-01-14T22:37:15.624732
ACC_000276,Kotak,True,ENT_00124,2026-05-01T22:37:15.624737
ACC_000277,Paytm PB,True,ENT_00125,2025-10-04T22:37:15.624745
ACC_000278,PNB,True,ENT_00126,2026-07-13T22:37:15.624753
ACC_000279,Paytm PB,True,ENT_00127,2026-04-29T22:37:15.624761
ACC_000280,Kotak,True,ENT_00128,2025-12-12T22:37:15.624769
ACC_000281,Paytm PB,True,ENT_00128,2026-02-02T22:37:15.624774
ACC_000282,SBI,True,ENT_00129,2025-12-21T22:37:15.624783
ACC_000283,Paytm PB,True,ENT_00129,2026-02-19T22:37:15.624788
ACC_000284,Paytm PB,True,ENT_00129,2026-02-13T22:37:15.624792
ACC_000285,Paytm PB,True,ENT_00130,2025-12-09T22:37:15.624800
ACC_000286,SBI,True,ENT_00130,2026-04-09T22:37:15.624808
ACC_000287,Paytm PB,True,ENT_00131,2026-03-14T22:37:15.624819
ACC_000288,ICICI,True,ENT_00132,2026-03-19T22:37:15.624827
ACC_000289,Kotak,True,ENT_00133,2025-12-06T22:37:15.624835
ACC_000290,Axis,True,ENT_00134,2026-02-16T22:37:15.624843
ACC_000291,ICICI,True,ENT_00135,2026-06-12T22:37:15.624852
ACC_000292,Paytm PB,True,ENT_00135,2025-11-08T22:37:15.624857
ACC_000293,Axis,True,ENT_00136,2026-02-18T22:37:15.624864
ACC_000294,PNB,True,ENT_00136,2026-05-31T22:37:15.624870
ACC_000295,HDFC,True,ENT_00137,2026-03-19T22:37:15.624881
ACC_000296,ICICI,True,ENT_00138,2025-12-30T22:37:15.624891
ACC_000297,Kotak,True,ENT_00139,2025-12-11T22:37:15.624899
ACC_000298,SBI,True,ENT_00139,2026-05-02T22:37:15.624905
ACC_000299,PNB,True,ENT_00139,2025-11-11T22:37:15.624909
ACC_000300,Paytm PB,True,ENT_00140,2026-03-27T22:37:15.624917
ACC_000301,HDFC,True,ENT_00141,2025-10-02T22:37:15.624925
ACC_000302,Kotak,True,ENT_00141,2025-10-17T22:37:15.624930
ACC_000303,SBI,True,ENT_00141,2026-04-11T22:37:15.624935
ACC_000304,Kotak,True,ENT_00142,2025-11-15T22:37:15.624942
ACC_000305,Kotak,True,ENT_00143,2026-04-16T22:37:15.624953
ACC_000306,HDFC,True,ENT_00144,2026-01-14T22:37:15.624964
ACC_000307,Kotak,True,ENT_00145,2025-12-15T22:37:15.624972
ACC_000308,HDFC,True,ENT_00145,2026-06-04T22:37:15.624977
ACC_000309,Paytm PB,True,ENT_00146,2026-05-25T22:37:15.624985
ACC_000310,Axis,True,ENT_00146,2025-09-13T22:37:15.624991
ACC_000311,Axis,True,ENT_00146,2025-12-12T22:37:15.624996
ACC_000312,Kotak,True,ENT_00146,2026-05-03T22:37:15.625000
ACC_000313,PNB,True,ENT_00146,2026-03-19T22:37:15.625005
ACC_000314,ICICI,True,ENT_00147,2025-09-17T22:37:15.625013
ACC_000315,PNB,True,ENT_00148,2026-06-29T22:37:15.625021
ACC_000316,Paytm PB,True,ENT_00149,2026-07-25T22:37:15.625029
ACC_000317,Axis,True,ENT_00150,2026-05-15T22:37:15.625037
ACC_000318,PNB,True,ENT_00151,2026-01-22T22:37:15.625046
ACC_000319,PNB,True,ENT_00151,2025-12-03T22:37:15.625051
ACC_000320,SBI,True,ENT_00151,2026-03-18T22:37:15.625055
ACC_000321,HDFC,True,ENT_00151,2026-08-09T22:37:15.625060
ACC_000322,ICICI,True,ENT_00151,2025-10-27T22:37:15.625065
ACC_000323,ICICI,True,ENT_00152,2026-03-21T22:37:15.625073
ACC_000324,Axis,True,ENT_00152,2025-09-19T22:37:15.625078
ACC_000325,Paytm PB,True,ENT_00152,2025-11-18T22:37:15.625083
ACC_000326,Axis,True,ENT_00152,2026-06-06T22:37:15.625087
ACC_000327,PNB,True,ENT_00152,2025-11-28T22:37:15.625092
ACC_000328,ICICI,True,ENT_00153,2026-05-07T22:37:15.625104
ACC_000329,ICICI,True,ENT_00154,2026-05-22T22:37:15.625115
ACC_000330,Axis,True,ENT_00155,2025-09-16T22:37:15.625124
ACC_000331,ICICI,True,ENT_00155,2026-05-10T22:37:15.625129
ACC_000332,HDFC,True,ENT_00155,2026-02-22T22:37:15.625134
ACC_000333,PNB,True,ENT_00155,2026-03-15T22:37:15.625138
ACC_000334,Paytm PB,True,ENT_00155,2026-05-07T22:37:15.625143
ACC_000335,Paytm PB,True,ENT_00156,2025-09-20T22:37:15.625151
ACC_000336,PNB,True,ENT_00157,2026-01-07T22:37:15.625159
ACC_000337,ICICI,True,ENT_00158,2026-06-30T22:37:15.625166
ACC_000338,Axis,True,ENT_00158,2026-06-26T22:37:15.625172
ACC_000339,SBI,True,ENT_00158,2026-06-03T22:37:15.625176
ACC_000340,Axis,True,ENT_00158,2026-03-01T22:37:15.625181
ACC_000341,SBI,True,ENT_00158,2026-08-10T22:37:15.625185
ACC_000342,Axis,True,ENT_00159,2026-04-15T22:37:15.625193
ACC_000343,PNB,True,ENT_00160,2026-03-30T22:37:15.625201
ACC_000344,ICICI,True,ENT_00161,2025-10-19T22:37:15.625210
ACC_000345,Paytm PB,True,ENT_00162,2026-08-08T22:37:15.625221
ACC_000346,ICICI,True,ENT_00162,2025-09-13T22:37:15.625226
ACC_000347,ICICI,True,ENT_00162,2026-04-15T22:37:15.625231
ACC_000348,HDFC,True,ENT_00162,2026-06-14T22:37:15.625236
ACC_000349,Axis,True,ENT_00162,2026-03-09T22:37:15.625240
ACC_000350,Axis,True,ENT_00163,2025-11-29T22:37:15.625253
ACC_000351,PNB,True,ENT_00164,2026-03-07T22:37:15.625262
ACC_000352,Kotak,True,ENT_00164,2026-06-14T22:37:15.625267
ACC_000353,Kotak,True,ENT_00164,2026-03-15T22:37:15.625271
ACC_000354,Paytm PB,True,ENT_00165,2026-04-22T22:37:15.625280
ACC_000355,SBI,True,ENT_00166,2025-12-12T22:37:15.625288
ACC_000356,Axis,True,ENT_00167,2025-10-07T22:37:15.625296
ACC_000357,Axis,True,ENT_00168,2025-11-05T22:37:15.625305
ACC_000358,PNB,True,ENT_00169,2025-11-11T22:37:15.625313
ACC_000359,PNB,True,ENT_00170,2026-04-24T22:37:15.625321
ACC_000360,PNB,True,ENT_00170,2026-04-09T22:37:15.625326
ACC_000361,Kotak,True,ENT_00170,2025-10-12T22:37:15.625330
ACC_000362,Paytm PB,True,ENT_00171,2025-12-28T22:37:15.625338
ACC_000363,Kotak,True,ENT_00172,2026-02-09T22:37:15.625346
ACC_000364,Paytm PB,True,ENT_00173,2026-06-17T22:37:15.625355
ACC_000365,HDFC,True,ENT_00173,2025-11-06T22:37:15.625360
ACC_000366,Paytm PB,True,ENT_00173,2026-05-02T22:37:15.625364
ACC_000367,Paytm PB,True,ENT_00173,2025-11-12T22:37:15.625369
ACC_000368,SBI,True,ENT_00174,2026-02-27T22:37:15.625376
ACC_000369,Axis,True,ENT_00175,2026-06-15T22:37:15.625390
ACC_000370,SBI,True,ENT_00176,2025-10-19T22:37:15.625399
ACC_000371,HDFC,True,ENT_00177,2025-11-25T22:37:15.625408
ACC_000372,Axis,True,ENT_00177,2026-07-16T22:37:15.625413
ACC_000373,Axis,True,ENT_00177,2026-06-07T22:37:15.625417
ACC_000374,Paytm PB,True,ENT_00177,2026-01-13T22:37:15.625422
ACC_000375,Axis,True,ENT_00177,2025-10-29T22:37:15.625427
ACC_000376,Paytm PB,True,ENT_00178,2025-12-20T22:37:15.625434
ACC_000377,PNB,True,ENT_00179,2026-03-09T22:37:15.625442
